id,source_lat,source_long,target_lat,target_long,source,target,distance,slope,geometry,nearby_features,elevation_diff,is_uphill,across
83,37.3852439,127.1116181,37.3852504,127.1124708,2026489213,2026489215,75.342,0.0,,"park: 보물섬어린이공원,park: 정자목어린이공원",0.0,False,0
84,37.3852439,127.1116181,37.3852442,127.1112628,2026489213,9136654831,31.392,0.0,,park: 정자목어린이공원,0.0,False,0
85,37.3852439,127.1116181,37.3848951,127.1116236,2026489213,4279351389,38.788,0.0,,park: 정자목어린이공원,0.0,False,0
86,37.3852439,127.1116181,37.3856155,127.1116103,2026489213,4279351545,41.326,0.0,,park: 정자목어린이공원,-1.0,False,0
87,37.3852424,127.1090808,37.3852437,127.1096537,2026489214,2026489216,50.617,0.0,,park: 정자목어린이공원,0.0,False,0
88,37.3852424,127.1090808,37.3852387,127.1085141,2026489214,11829384209,50.071,0.0,,none,0.0,False,0
89,37.3852424,127.1090808,37.3850145,127.109086,2026489214,4279349538,25.346,0.0,,none,0.0,False,0
90,37.3852504,127.1124708,37.3852899,127.1126805,2026489215,11828193212,19.041,-0.8115591450676206,,park: 보물섬어린이공원,-1.0,False,0
91,37.3852504,127.1124708,37.3852439,127.1116181,2026489215,2026489213,75.342,0.0,,"park: 보물섬어린이공원,park: 정자목어린이공원",0.0,False,0
92,37.3852504,127.1124708,37.3856154,127.1123692,2026489215,4279351538,41.567,-2.405754564919287,,park: 보물섬어린이공원,-1.0,False,0
93,37.3852504,127.1124708,37.3848979,127.1125902,2026489215,2026489212,40.591,-2.4636003054864375,,park: 보물섬어린이공원,-1.0,False,0
94,37.3852437,127.1096537,37.3852483,127.1102396,2026489216,4279349533,51.768,0.0,,park: 정자목어린이공원,0.0,False,0
95,37.3852437,127.1096537,37.3852424,127.1090808,2026489216,2026489214,50.617,0.0,,park: 정자목어린이공원,0.0,False,0
96,37.3852437,127.1096537,37.3846899,127.1096536,2026489216,4691995466,61.58,0.0,,park: 정자목어린이공원,0.0,False,0
97,37.4009145,127.1007472,37.4009208,127.1036977,2820817904,4706848925,260.63,-0.7673713693742087,"LINESTRING (127.1007472 37.4009145, 127.1025394 37.4009194, 127.1036977 37.4009208)",none,-2.0,False,0
98,37.3875704,127.1193844,37.3871146,127.118977,2876310076,2876310077,62.163,-4.149580153345261,,none,15.0,True,0
99,37.3875704,127.1193844,37.3878517,127.1196365,2876310076,287284810,38.399,0.0,"LINESTRING (127.1193844 37.3875704, 127.1195984 37.3878098, 127.1196365 37.3878517)",none,0.0,False,0
100,37.3871146,127.118977,37.3875704,127.1193844,2876310077,2876310076,62.163,3.831630793867512,,none,-15.0,False,0
101,37.3980639,127.1073823,37.3984358,127.1073385,2879065098,7927456531,41.760000000000005,0.0,"LINESTRING (127.1073823 37.3980639, 127.1073471 37.3983548, 127.1073465 37.3983671, 127.1073321 37.3983999, 127.1073385 37.3984358)","nan: 화랑공원,stream: 운중천,nan: 금토천,nan: 판교테크노파크 공원",0.0,False,0
102,37.3980639,127.1073823,37.3977423,127.1103486,2879065098,2879802159,268.13000000000005,-0.372953418118077,"LINESTRING (127.1073823 37.3980639, 127.1075803 37.3979739, 127.1080571 37.3978411, 127.1089471 37.397733, 127.1096913 37.3977414, 127.1103486 37.3977423)","nan: 화랑공원,stream: 운중천,nan: 금토천,nan: 판교테크노파크 공원",-1.0,False,0
103,37.3980639,127.1073823,37.3981443,127.1057458,2879065098,4678645917,154.038,0.0,"LINESTRING (127.1073823 37.3980639, 127.1064887 37.3982975, 127.1062204 37.3983135, 127.1061264 37.3983036, 127.1060377 37.3982916, 127.1059413 37.3982601, 127.1058474 37.3982158, 127.1057458 37.3981443)","stream: 금토천,stream: 운중천,nan: 화랑공원,nan: 판교테크노파크 공원,nan: 금토천",0.0,False,0
104,37.3931328,127.0800638,37.3931731,127.079524,2879065105,2879065106,47.898,0.0,,park: Unnamed,0.0,False,0
105,37.3931328,127.0800638,37.3930992,127.0806663,2879065105,2879100413,53.358,0.0,,park: Unnamed,0.0,False,0
106,37.3931328,127.0800638,37.3953596,127.0819985,2879065105,2879114473,338.21500000000003,1.557123059435387,"LINESTRING (127.0800638 37.3931328, 127.0800913 37.3935869, 127.08012 37.3937788, 127.0801606 37.3938593, 127.0802235 37.3939246, 127.0802713 37.3939598, 127.0803279 37.3939883, 127.0804544 37.3940109, 127.080877 37.3940709, 127.0810831 37.3941855, 127.0812172 37.3943864, 127.0812485 37.3945502, 127.081361 37.394724, 127.0815047 37.3948432, 127.0818051 37.3949641, 127.081961 37.3951213, 127.082036 37.3952901, 127.0819985 37.3953596)",park: Unnamed,37.0,True,0
107,37.3931731,127.079524,37.3934295,127.0795435,2879065106,2879065107,28.562,0.0,,"nan: Unnamed,wood: Unnamed,park: Unnamed",0.0,False,0
108,37.3931731,127.079524,37.3932427,127.0785587,2879065106,2879065117,85.628,9.342738356612324,,park: Unnamed,8.0,True,0
109,37.3931731,127.079524,37.3931328,127.0800638,2879065106,2879065105,47.898,0.0,,park: Unnamed,0.0,False,0
110,37.3934295,127.0795435,37.393811,127.0795774,2879065107,2879078922,42.527,2.975411893956538,,"nan: Unnamed,wood: Unnamed",27.0,True,0
111,37.3934295,127.0795435,37.3931731,127.079524,2879065107,2879065106,28.562,0.0,,"nan: Unnamed,wood: Unnamed,park: Unnamed",0.0,False,0
112,37.3934295,127.0795435,37.3934832,127.0784815,2879065107,2879078912,94.01,8.5097330071269,,"nan: Unnamed,wood: Unnamed",8.0,True,0
113,37.3932365,127.0773008,37.3932155,127.0766313,2879065116,2879103609,59.192,0.0,,none,0.0,False,0
114,37.3932365,127.0773008,37.3932523,127.0783475,2879065116,9104541352,92.485,0.0,,none,0.0,False,0
115,37.3932365,127.0773008,37.3929627,127.0772961,2879065116,9106197534,30.448,0.0,,none,0.0,False,0
116,37.3932365,127.0773008,37.3934783,127.0773109,2879065116,2879089164,26.902,0.0,"LINESTRING (127.0773008 37.3932365, 127.0773051 37.3933646, 127.0773109 37.3934783)",none,0.0,False,0
117,37.3932427,127.0785587,37.3931731,127.079524,2879065117,2879065106,85.628,0.3010751393225207,,park: Unnamed,-8.0,False,0
118,37.3932427,127.0785587,37.3933314,127.0784591,2879065117,9104541366,14.621,0.0,"LINESTRING (127.0785587 37.3932427, 127.0785554 37.3932689, 127.0785421 37.3932929, 127.07852 37.3933126, 127.0784915 37.3933258, 127.0784591 37.3933314)",none,0.0,False,0
119,37.3932427,127.0785587,37.3931636,127.078447,2879065117,9104541365,14.627,0.0,"LINESTRING (127.0785587 37.3932427, 127.0785517 37.393217, 127.078535 37.3931943, 127.0785103 37.3931768, 127.07848 37.3931662, 127.078447 37.3931636)",none,0.0,False,0
120,37.398919,127.1234643,37.3990466,127.1197624,2879066601,2879066605,332.14300000000003,1.8064508359351243,"LINESTRING (127.1234643 37.398919, 127.1230099 37.3988325, 127.1222629 37.3988142, 127.1216846 37.3988113, 127.1207852 37.3988062, 127.1205013 37.3988559, 127.1197624 37.3990466)","nan: 저류지,stream: 운중천,nan: 봇들어린이공원",6.0,True,0
121,37.398919,127.1234643,37.3990504,127.1234399,2879066601,11911959125,15.043,0.0,"LINESTRING (127.1234643 37.398919, 127.1234644 37.3990036, 127.1234399 37.3990504)",stream: 운중천,0.0,False,0
122,37.398919,127.1234643,37.3978747,127.1234192,2879066601,11911951099,116.976,-0.8548762139242237,"LINESTRING (127.1234643 37.398919, 127.1234636 37.398434, 127.123458 37.3979328, 127.1234192 37.3978747)","stream: 운중천,nan: 매송어린이공원",-1.0,False,0
123,37.3990466,127.1197624,37.3993362,127.1190985,2879066605,11923682972,66.906,0.0,,"nan: 저류지,stream: 운중천,nan: 봇들어린이공원",0.0,False,0
124,37.3990466,127.1197624,37.3992464,127.1184177,2879066605,12000324344,121.15699999999998,-1.1569064957976976,"LINESTRING (127.1197624 37.3990466, 127.1196439 37.3990563, 127.1193328 37.3991255, 127.1189449 37.3991991, 127.1184177 37.3992464)","nan: 저류지,stream: 운중천,nan: 봇들어린이공원",-8.0,False,0
125,37.3990466,127.1197624,37.398919,127.1234643,2879066605,2879066601,332.14300000000003,-1.8064508359351243,"LINESTRING (127.1197624 37.3990466, 127.1205013 37.3988559, 127.1207852 37.3988062, 127.1216846 37.3988113, 127.1222629 37.3988142, 127.1230099 37.3988325, 127.1234643 37.398919)","nan: 저류지,stream: 운중천,nan: 봇들어린이공원",-6.0,False,0
126,37.3990466,127.1197624,37.3974698,127.1200851,2879066605,12000324334,186.911,-4.280111924926837,"LINESTRING (127.1197624 37.3990466, 127.1198631 37.3983541, 127.1199614 37.3983688, 127.1200851 37.3974698)","nan: 저류지,park: 저류지,stream: 운중천,nan: 봇들어린이공원",-8.0,False,0
127,37.3990466,127.1197624,37.3998365,127.1197423,2879066605,11961629468,94.784,0.0,"LINESTRING (127.1197624 37.3990466, 127.1197106 37.3994029, 127.1197917 37.3994093, 127.1197423 37.3998365)","nan: 저류지,stream: 운중천,nan: 봇들어린이공원",0.0,False,0
128,37.3991124,127.113197,37.399034,127.1127266,2879066620,12047266643,42.786,0.0,"LINESTRING (127.113197 37.3991124, 127.1129636 37.3990978, 127.1127266 37.399034)","nan: 삼평어린이공원,stream: 운중천,nan: 봇들저류지 공원",0.0,False,0
129,37.3991124,127.113197,37.399296,127.1137976,2879066620,4355174809,56.97,0.0,"LINESTRING (127.113197 37.3991124, 127.113489 37.3991861, 127.1136612 37.3992407, 127.1137976 37.399296)","nan: 삼평어린이공원,stream: 운중천,nan: 봇들저류지 공원",0.0,False,0
130,37.3991124,127.113197,37.3991763,127.1149016,2879066620,4355174794,151.612,0.0,"LINESTRING (127.113197 37.3991124, 127.1133082 37.3990831, 127.1143468 37.3991696, 127.1149016 37.3991763)","nan: 삼평어린이공원,stream: 운중천,nan: 봇들저류지 공원",0.0,False,0
131,37.3990368,127.1112744,37.3990192,127.1112115,2879066624,3494754182,5.891,0.0,,"stream: 운중천,nan: 봇들저류지 공원",0.0,False,0
132,37.3990368,127.1112744,37.399034,127.1127266,2879066624,12047266643,128.3,0.0,"LINESTRING (127.1112744 37.3990368, 127.1118757 37.3990279, 127.1122587 37.3990295, 127.1125382 37.3990353, 127.1127266 37.399034)","nan: 삼평어린이공원,stream: 운중천,nan: 봇들저류지 공원",0.0,False,0
133,37.3990368,127.1112744,37.4009495,127.1111634,2879066624,4707723461,217.522,-0.2564497102118275,"LINESTRING (127.1112744 37.3990368, 127.111334 37.3992374, 127.1112851 37.399583, 127.1112911 37.3996669, 127.1112983 37.3997258, 127.1112656 37.3997257, 127.1112574 37.3998554, 127.1112049 37.3999519, 127.1111634 37.4009495)","park: 어울어린이공원,stream: 운중천,nan: 봇들저류지 공원",4.0,True,0
134,37.3984236,127.1078788,37.3985816,127.1074148,2879066633,3855696424,44.595,0.0,,"nan: 판교테크노파크 공원,nan: 생태연못,stream: 운중천,nan: 화랑공원",0.0,False,0
135,37.3984236,127.1078788,37.3984358,127.1073385,2879066633,7927456531,49.521,0.0,"LINESTRING (127.1078788 37.3984236, 127.1078339 37.3983963, 127.1077067 37.3983818, 127.1076068 37.3983877, 127.1075286 37.3983971, 127.1074409 37.3984162, 127.1073385 37.3984358)","nan: 판교테크노파크 공원,nan: 금토천,stream: 운중천,nan: 화랑공원",0.0,False,0
136,37.3984236,127.1078788,37.3984385,127.1093368,2879066633,12047266637,129.98,-1.538698261270965,"LINESTRING (127.1078788 37.3984236, 127.1081924 37.3984221, 127.1082781 37.398414, 127.1086099 37.3984138, 127.1087561 37.3983854, 127.1088965 37.3983746, 127.1091761 37.3984065, 127.1093021 37.3984312, 127.1093368 37.3984385)","nan: 판교테크노파크 공원,stream: 운중천,nan: 봇들저류지 공원",-2.0,False,0
137,37.3958166,127.1049258,37.3959706,127.1047623,2879069984,2879069985,22.402,1.1582638169430637,,"nan: 화랑공원,stream: 운중천",-3.0,False,0
138,37.3958166,127.1049258,37.3931039,127.1050505,2879069984,2879070164,387.018,0.5167718297340176,"LINESTRING (127.1049258 37.3958166, 127.1055876 37.3951471, 127.1057268 37.3950784, 127.10589 37.3948993, 127.1059375 37.3948298, 127.1061905 37.3943676, 127.1062548 37.3941864, 127.1061315 37.393854, 127.1059531 37.3936367, 127.105772 37.3934715, 127.105422 37.3932765, 127.1050505 37.3931039)","nan: 화랑공원,stream: 운중천",2.0,True,0
139,37.3958166,127.1049258,37.3961362,127.1054059,2879069984,2879070746,55.349,-5.420152125602992,"LINESTRING (127.1049258 37.3958166, 127.1049808 37.395856, 127.1051454 37.395962, 127.105246 37.3960249, 127.1054059 37.3961362)","nan: 화랑공원,stream: 운중천",-3.0,False,0
140,37.3959706,127.1047623,37.3958166,127.1049258,2879069985,2879069984,22.402,13.39166145879832,,"nan: 화랑공원,stream: 운중천",3.0,True,0
141,37.3959706,127.1047623,37.3965119,127.1041912,2879069985,2879069988,80.272,0.0,"LINESTRING (127.1047623 37.3959706, 127.1044695 37.3962946, 127.1043448 37.3964547, 127.1041912 37.3965119)","nan: 화랑공원,stream: 운중천",0.0,False,0
142,37.3959706,127.1047623,37.3957435,127.1042812,2879069985,4505736341,50.08,5.9904153354632586,"LINESTRING (127.1047623 37.3959706, 127.1046694 37.3959002, 127.1045585 37.3958757, 127.1042812 37.3957435)","nan: 화랑공원,stream: 운중천",3.0,True,0
143,37.3965119,127.1041912,37.3964498,127.1041451,2879069988,4505736350,8.017,4.392049421739793,,"nan: 화랑공원,stream: 운중천",8.0,True,0
144,37.3965119,127.1041912,37.3959706,127.1047623,2879069988,2879069985,80.27199999999999,0.0,"LINESTRING (127.1041912 37.3965119, 127.1043448 37.3964547, 127.1044695 37.3962946, 127.1047623 37.3959706)","nan: 화랑공원,stream: 운중천",0.0,False,0
145,37.3965119,127.1041912,37.3974071,127.1035744,2879069988,2879070833,114.77400000000002,6.970219736177182,"LINESTRING (127.1041912 37.3965119, 127.1041538 37.3965672, 127.1040894 37.3966034, 127.1039556 37.3967455, 127.1039061 37.3968165, 127.103808 37.3969573, 127.1036806 37.397171, 127.1035744 37.3974071)","nan: 화랑공원,nan: 생태호수,stream: 운중천",8.0,True,0
146,37.3977643,127.1051922,37.397245,127.1059136,2879070143,4718052636,85.997,0.0,,"park: 화랑공원,stream: 운중천",0.0,False,0
147,37.3977643,127.1051922,37.3970743,127.1049577,2879070143,4718052635,81.632,0.0,"LINESTRING (127.1051922 37.3977643, 127.1050232 37.397512, 127.1049592 37.3973689, 127.1049392 37.3971591, 127.1049577 37.3970743)",stream: 운중천,0.0,False,0
148,37.3977643,127.1051922,37.3981443,127.1057458,2879070143,4678645917,66.573,2.0232857578827943,"LINESTRING (127.1051922 37.3977643, 127.1052247 37.3978013, 127.1053234 37.3978904, 127.1054274 37.3979985, 127.1055498 37.3980837, 127.1056631 37.3981338, 127.1057458 37.3981443)","nan: 화랑공원,nan: 금토천,stream: 금토천,stream: 운중천",-3.0,False,0
149,37.3977643,127.1051922,37.3978452,127.1034495,2879070143,2879070832,154.754,-0.5622282034476677,"LINESTRING (127.1051922 37.3977643, 127.1051012 37.3977801, 127.1042142 37.3977835, 127.1035786 37.397814, 127.1034495 37.3978452)","nan: 화랑공원,nan: 생태호수,stream: 운중천",8.0,True,0
150,37.396043,127.1054595,37.3961362,127.1054059,2879070151,2879070746,11.394,0.0,,"nan: 화랑공원,stream: 운중천",0.0,False,0
151,37.396043,127.1054595,37.3960628,127.1055172,2879070151,4718052670,5.552,0.0,,"nan: 화랑공원,stream: 운중천",0.0,False,0
152,37.396043,127.1054595,37.3931039,127.1050505,2879070151,2879070164,441.321,1.132962174924828,"LINESTRING (127.1054595 37.396043, 127.1055035 37.395884, 127.1056836 37.3956265, 127.1058877 37.3953657, 127.1060518 37.3951177, 127.1063501 37.3945828, 127.1064574 37.3942845, 127.1065217 37.3940884, 127.1065338 37.3938316, 127.1062227 37.3934939, 127.1059813 37.3933042, 127.1056983 37.3931369, 127.1052168 37.3929809, 127.105181 37.3929854, 127.1051518 37.3930003, 127.1051156 37.3930418, 127.1050505 37.3931039)","nan: 화랑공원,stream: 운중천",5.0,True,0
153,37.396043,127.1054595,37.3957919,127.1060929,2879070151,4718052384,69.316,4.328005078192625,"LINESTRING (127.1054595 37.396043, 127.1055457 37.3960135, 127.1056262 37.3959325, 127.1057066 37.3958601, 127.1057925 37.395809, 127.1058783 37.3957663, 127.1059588 37.3957493, 127.1060392 37.3957621, 127.1060929 37.3957919)","nan: 화랑공원,stream: 운중천",3.0,True,0
154,37.3931039,127.1050505,37.3958166,127.1049258,2879070164,2879069984,387.018,-0.5167718297340176,"LINESTRING (127.1050505 37.3931039, 127.105422 37.3932765, 127.105772 37.3934715, 127.1059531 37.3936367, 127.1061315 37.393854, 127.1062548 37.3941864, 127.1061905 37.3943676, 127.1059375 37.3948298, 127.10589 37.3948993, 127.1057268 37.3950784, 127.1055876 37.3951471, 127.1049258 37.3958166)","nan: 화랑공원,stream: 운중천",-2.0,False,0
155,37.3931039,127.1050505,37.3924452,127.1034715,2879070164,2879070974,162.57,0.6352055414097678,"LINESTRING (127.1050505 37.3931039, 127.1046911 37.3929761, 127.1043947 37.3928525, 127.1040165 37.3926564, 127.1038154 37.3925232, 127.1036777 37.39243, 127.1036004 37.3924103, 127.1034715 37.3924452)",stream: 운중천,18.0,True,0
156,37.3931039,127.1050505,37.396043,127.1054595,2879070164,2879070151,441.321,-1.132962174924828,"LINESTRING (127.1050505 37.3931039, 127.1051156 37.3930418, 127.1051518 37.3930003, 127.105181 37.3929854, 127.1052168 37.3929809, 127.1056983 37.3931369, 127.1059813 37.3933042, 127.1062227 37.3934939, 127.1065338 37.3938316, 127.1065217 37.3940884, 127.1064574 37.3942845, 127.1063501 37.3945828, 127.1060518 37.3951177, 127.1058877 37.3953657, 127.1056836 37.3956265, 127.1055035 37.395884, 127.1054595 37.396043)","nan: 화랑공원,stream: 운중천",-5.0,False,0
157,37.3961362,127.1054059,37.396043,127.1054595,2879070746,2879070151,11.394,0.0,,"nan: 화랑공원,stream: 운중천",0.0,False,0
158,37.3961362,127.1054059,37.3965675,127.105139,2879070746,4718052682,53.527,0.0,"LINESTRING (127.1054059 37.3961362, 127.1053834 37.3961829, 127.1052633 37.396396, 127.105139 37.3965675)",stream: 운중천,0.0,False,0
159,37.3961362,127.1054059,37.3958166,127.1049258,2879070746,2879069984,55.349,-1.5771760045525942,"LINESTRING (127.1054059 37.3961362, 127.105246 37.3960249, 127.1051454 37.395962, 127.1049808 37.395856, 127.1049258 37.3958166)","nan: 화랑공원,stream: 운중천",3.0,True,0
160,37.3978452,127.1034495,37.3974071,127.1035744,2879070832,2879070833,49.948,0.0,,"nan: 화랑공원,nan: 생태호수,stream: 운중천",0.0,False,0
161,37.3978452,127.1034495,37.397842,127.1033246,2879070832,4505736337,11.039,0.0,,"nan: 화랑공원,nan: 생태호수",0.0,False,0
162,37.3978452,127.1034495,37.3984929,127.103449,2879070832,12101631002,72.028,0.0417762190805682,"LINESTRING (127.1034495 37.3978452, 127.1034514 37.3981546, 127.103446 37.3983719, 127.103449 37.3984929)","nan: 화랑공원,nan: 생태호수,water: 생태호수",-6.0,False,0
163,37.3978452,127.1034495,37.3977643,127.1051922,2879070832,2879070143,154.75400000000002,-5.169494811119582,"LINESTRING (127.1034495 37.3978452, 127.1035786 37.397814, 127.1042142 37.3977835, 127.1051012 37.3977801, 127.1051922 37.3977643)","nan: 화랑공원,nan: 생태호수,stream: 운중천",-8.0,False,0
164,37.3974071,127.1035744,37.3970898,127.1035735,2879070833,4505736352,35.282,0.0,,"nan: 화랑공원,nan: 생태호수,stream: 운중천",0.0,False,0
165,37.3974071,127.1035744,37.3978452,127.1034495,2879070833,2879070832,49.948,0.0,,"nan: 화랑공원,nan: 생태호수,stream: 운중천",0.0,False,0
